,time,open,close,low,high,diff,dir,token,dif,body,shadow_up,shadow_down
620,2022-06-13 02:00:00,1453.55,1462.75,1450.65,1464.1,9.2,+,ETHUSD,9.2,9.200000000000045,1.349999999999909,2.8999999999998636
621,2022-06-13 02:15:00,1462.75,1460.45,1452.05,1463.95,2.3,-,ETHUSD,2.3,0.0,1.2000000000000455,8.400000000000091
622,2022-06-13 02:30:00,1460.45,1450.1,1442.85,1462.25,10.35,-,ETHUSD,10.35,0.0,1.7999999999999545,7.25
623,2022-06-13 02:45:00,1450.1,1432.2,1430.0,1452.55,17.9,-,ETHUSD,17.9,0.0,2.4500000000000455,2.2000000000000455
624,2022-06-13 03:00:00,1432.2,1434.85,1421.3,1442.3,2.65,+,ETHUSD,2.65,2.6499999999998636,7.4500000000000455,10.900000000000091
625,2022-06-13 03:15:00,1434.85,1448.65,1424.3,1451.15,13.8,+,ETHUSD,13.8,13.800000000000182,2.5,10.549999999999955
626,2022-06-13 03:30:00,1448.65,1429.35,1429.2,1453.05,19.3,-,ETHUSD,19.3,0.0,4.399999999999864,0.14999999999986358
627,2022-06-13 03:45:00,1429.35,1383.4,1381.45,1433.65,45.95,-,ETHUSD,45.95,0.0,4.300000000000182,1.9500000000000455
628,2022-06-13 04:00:00,1383.4,1362.1,1359.85,1396.75,21.3,-,ETHUSD,21.3,0.0,13.349999999999909,2.25
629,2022-06-13 04:15:00,1362.1,1348.25,1339.35,1375.25,13.85,-,ETHUSD,13.85,0.0,13.150000000000091,8.900000000000091
630,2022-06-13 04:30:00,1348.25,1367.45,1345.45,1372.95,19.2,+,ETHUSD,19.2,19.200000000000045,5.5,2.7999999999999545
631,2022-06-13 04:45:00,1367.45,1360.25,1342.5,1367.45,7.2,-,ETHUSD,7.2,0.0,0.0,17.75
632,2022-06-13 05:00:00,1360.25,1346.95,1343.95,1364.35,13.3,-,ETHUSD,13.3,0.0,4.099999999999909,3.0
633,2022-06-13 05:15:00,1346.95,1362.9,1334.85,1364.0,15.95,+,ETHUSD,15.95,15.950000000000045,1.099999999999909,12.100000000000136
634,2022-06-13 05:30:00,1362.9,1355.85,1350.3,1364.0,7.05,-,ETHUSD,7.05,0.0,1.099999999999909,5.5499999999999545
635,2022-06-13 05:45:00,1355.85,1335.95,1334.35,1356.15,19.9,-,ETHUSD,19.9,0.0,0.3000000000001819,1.6000000000001364
636,2022-06-13 06:00:00,1335.95,1332.6,1301.75,1348.7,3.35,-,ETHUSD,3.35,0.0,12.75,30.84999999999991
637,2022-06-13 06:15:00,1332.6,1335.95,1312.3,1342.4,3.35,+,ETHUSD,3.35,3.3500000000001364,6.4500000000000455,20.299999999999955
638,2022-06-13 06:30:00,1335.95,1353.75,1332.3,1368.7,17.8,+,ETHUSD,17.8,17.799999999999955,14.950000000000045,3.650000000000091
639,2022-06-13 06:45:00,1353.75,1348.55,1345.8,1366.25,5.2,-,ETHUSD,5.2,0.0,12.5,2.75
640,2022-06-13 07:00:00,1348.55,1371.15,1340.8,1382.9,22.6,+,ETHUSD,22.6,22.600000000000136,11.75,7.75
641,2022-06-13 07:15:00,1371.15,1373.4,1368.15,1384.75,2.25,+,ETHUSD,2.25,2.25,11.349999999999909,3.0
642,2022-06-13 07:30:00,1373.4,1365.35,1358.55,1377.3,8.05,-,ETHUSD,8.05,0.0,3.8999999999998636,6.7999999999999545
643,2022-06-13 07:45:00,1365.35,1347.05,1345.5,1365.8,18.3,-,ETHUSD,18.3,0.0,0.4500000000000455,1.5499999999999545
644,2022-06-13 08:00:00,1347.05,1357.4,1346.2,1360.9,10.35,+,ETHUSD,10.35,10.350000000000136,3.5,0.849999999999909
645,2022-06-13 08:15:00,1357.4,1347.65,1346.6,1366.3,9.75,-,ETHUSD,9.75,0.0,8.899999999999864,1.050000000000182
646,2022-06-13 08:30:00,1347.65,1337.65,1332.75,1352.7,10.0,-,ETHUSD,10.0,0.0,5.0499999999999545,4.900000000000091
647,2022-06-13 08:45:00,1337.65,1321.05,1316.65,1341.75,16.6,-,ETHUSD,16.6,0.0,4.099999999999909,4.399999999999864
648,2022-06-13 09:00:00,1321.05,1329.35,1305.35,1338.7,8.3,+,ETHUSD,8.3,8.299999999999955,9.350000000000136,15.700000000000045
649,2022-06-13 09:15:00,1329.35,1323.9,1318.75,1346.15,5.45,-,ETHUSD,5.45,0.0,16.800000000000182,5.150000000000091
650,2022-06-13 09:30:00,1323.9,1308.55,1308.4,1334.65,15.35,-,ETHUSD,15.35,0.0,10.75,0.14999999999986358
651,2022-06-13 09:45:00,1308.55,1322.0,1294.45,1322.8,13.45,+,ETHUSD,13.45,13.450000000000045,0.7999999999999545,14.099999999999909
652,2022-06-13 10:00:00,1322.0,1325.85,1318.5,1333.95,3.85,+,ETHUSD,3.85,3.849999999999909,8.100000000000136,3.5
653,2022-06-13 10:15:00,1325.85,1314.7,1312.55,1336.95,11.15,-,ETHUSD,11.15,0.0,11.100000000000136,2.150000000000091
654,2022-06-13 10:30:00,1314.7,1279.25,1264.1,1317.85,35.45,-,ETHUSD,35.45,0.0,3.1499999999998636,15.150000000000091
655,2022-06-13 10:45:00,1279.25,1280.35,1260.2,1299.0,1.1,+,ETHUSD,1.1,1.099999999999909,18.65000000000009,19.049999999999955
656,2022-06-13 11:00:00,1280.35,1269.5,1258.0,1286.7,10.85,-,ETHUSD,10.85,0.0,6.350000000000136,11.5
657,2022-06-13 11:15:00,1269.5,1264.85,1243.85,1274.15,4.65,-,ETHUSD,4.65,0.0,4.650000000000091,21.0
658,2022-06-13 11:30:00,1264.85,1245.65,1233.0,1276.15,19.2,-,ETHUSD,19.2,0.0,11.300000000000182,12.650000000000091
659,2022-06-13 11:45:00,1245.65,1203.9,1201.0,1246.55,41.75,-,ETHUSD,41.75,0.0,0.8999999999998636,2.900000000000091
660,2022-06-13 12:00:00,1203.9,1243.15,1172.45,1243.95,39.25,+,ETHUSD,39.25,39.25,0.7999999999999545,31.450000000000045
661,2022-06-13 12:15:00,1243.15,1234.9,1225.3,1263.55,8.25,-,ETHUSD,8.25,0.0,20.399999999999864,9.600000000000136
662,2022-06-13 12:30:00,1234.9,1215.65,1204.8,1236.75,19.25,-,ETHUSD,19.25,0.0,1.849999999999909,10.850000000000136
663,2022-06-13 12:45:00,1215.65,1234.25,1206.4,1244.0,18.6,+,ETHUSD,18.6,18.59999999999991,9.75,9.25
664,2022-06-13 13:00:00,1234.25,1226.7,1220.5,1256.05,7.55,-,ETHUSD,7.55,0.0,21.799999999999955,6.2000000000000455
665,2022-06-13 13:15:00,1226.7,1236.45,1212.15,1240.25,9.75,+,ETHUSD,9.75,9.75,3.7999999999999545,14.549999999999955
666,2022-06-13 13:30:00,1236.45,1238.75,1228.05,1247.65,2.3,+,ETHUSD,2.3,2.2999999999999545,8.900000000000091,8.400000000000091
667,2022-06-13 13:45:00,1238.75,1218.65,1216.05,1238.85,20.1,-,ETHUSD,20.1,0.0,0.09999999999990905,2.6000000000001364
668,2022-06-13 14:00:00,1218.65,1207.4,1201.05,1227.95,11.25,-,ETHUSD,11.25,0.0,9.299999999999955,6.350000000000136
669,2022-06-13 14:15:00,1207.4,1182.1,1174.0,1209.0,25.3,-,ETHUSD,25.3,0.0,1.599999999999909,8.099999999999909
670,2022-06-13 14:30:00,1182.1,1197.45,1175.7,1205.0,15.35,+,ETHUSD,15.35,15.350000000000136,7.5499999999999545,6.399999999999864
671,2022-06-13 14:45:00,1197.45,1205.9,1181.6,1207.35,8.45,+,ETHUSD,8.45,8.450000000000045,1.449999999999818,15.850000000000136
672,2022-06-13 15:00:00,1205.9,1250.8,1204.65,1250.8,44.9,+,ETHUSD,44.9,44.899999999999864,0.0,1.25
673,2022-06-13 15:15:00,1250.8,1243.6,1233.2,1253.55,7.2,-,ETHUSD,7.2,0.0,2.75,10.399999999999864
674,2022-06-13 15:30:00,1243.6,1233.55,1228.7,1252.6,10.05,-,ETHUSD,10.05,0.0,9.0,4.849999999999909
675,2022-06-13 15:45:00,1233.55,1215.05,1213.1,1241.4,18.5,-,ETHUSD,18.5,0.0,7.850000000000136,1.9500000000000455
676,2022-06-13 16:00:00,1215.05,1220.7,1205.65,1228.4,5.65,+,ETHUSD,5.65,5.650000000000091,7.7000000000000455,9.399999999999864
677,2022-06-13 16:15:00,1220.7,1204.0,1198.65,1223.0,16.7,-,ETHUSD,16.7,0.0,2.2999999999999545,5.349999999999909
678,2022-06-13 16:30:00,1204.0,1224.7,1202.45,1247.45,20.7,+,ETHUSD,20.7,20.700000000000045,22.75,1.5499999999999545
679,2022-06-13 16:45:00,1224.7,1233.6,1223.75,1239.0,8.9,+,ETHUSD,8.9,8.899999999999864,5.400000000000091,0.9500000000000455
680,2022-06-13 17:00:00,1233.6,1217.5,1210.35,1242.8,16.1,-,ETHUSD,16.1,0.0,9.200000000000045,7.150000000000091
681,2022-06-13 17:15:00,1217.5,1223.65,1204.2,1223.65,6.15,+,ETHUSD,6.15,6.150000000000091,0.0,13.299999999999955
682,2022-06-13 17:30:00,1223.65,1195.4,1189.75,1226.25,28.25,-,ETHUSD,28.25,0.0,2.599999999999909,5.650000000000091
683,2022-06-13 17:45:00,1195.4,1188.75,1158.15,1200.15,6.65,-,ETHUSD,6.65,0.0,4.75,30.59999999999991
684,2022-06-13 18:00:00,1188.75,1198.15,1181.95,1204.85,9.4,+,ETHUSD,9.4,9.400000000000091,6.699999999999818,6.7999999999999545
685,2022-06-13 18:15:00,1198.15,1207.7,1196.85,1224.55,9.55,+,ETHUSD,9.55,9.549999999999955,16.84999999999991,1.300000000000182
686,2022-06-13 18:30:00,1207.7,1240.25,1206.3,1241.85,32.55,+,ETHUSD,32.55,32.549999999999955,1.599999999999909,1.400000000000091
687,2022-06-13 18:45:00,1240.25,1226.5,1218.65,1242.25,13.75,-,ETHUSD,13.75,0.0,2.0,7.849999999999909
688,2022-06-13 19:00:00,1226.5,1256.85,1214.55,1283.1,30.35,+,ETHUSD,30.35,30.34999999999991,26.25,11.950000000000045
689,2022-06-13 19:15:00,1256.85,1255.3,1246.0,1267.95,1.55,-,ETHUSD,1.55,0.0,11.100000000000136,9.299999999999955
690,2022-06-13 19:30:00,1255.3,1233.95,1233.75,1265.75,21.35,-,ETHUSD,21.35,0.0,10.450000000000045,0.20000000000004547
691,2022-06-13 19:45:00,1233.95,1236.5,1230.1,1248.8,2.55,+,ETHUSD,2.55,2.5499999999999545,12.299999999999955,3.8500000000001364
692,2022-06-13 20:00:00,1236.5,1225.75,1219.25,1239.35,10.75,-,ETHUSD,10.75,0.0,2.849999999999909,6.5
693,2022-06-13 20:15:00,1225.75,1215.6,1211.25,1229.15,10.15,-,ETHUSD,10.15,0.0,3.400000000000091,4.349999999999909
694,2022-06-13 20:30:00,1215.6,1232.1,1205.45,1232.6,16.5,+,ETHUSD,16.5,16.5,0.5,10.149999999999864
695,2022-06-13 20:45:00,1232.1,1236.8,1224.5,1238.35,4.7,+,ETHUSD,4.7,4.7000000000000455,1.5499999999999545,7.599999999999909
696,2022-06-13 21:00:00,1236.8,1243.5,1229.9,1243.5,6.7,+,ETHUSD,6.7,6.7000000000000455,0.0,6.899999999999864
697,2022-06-13 21:15:00,1243.5,1245.25,1239.55,1258.2,1.75,+,ETHUSD,1.75,1.75,12.950000000000045,3.9500000000000455
698,2022-06-13 21:30:00,1245.25,1245.3,1235.0,1249.25,0.05,+,ETHUSD,0.05,0.049999999999954525,3.9500000000000455,10.25
699,2022-06-13 21:45:00,1245.3,1228.35,1227.2,1251.3,16.95,-,ETHUSD,16.95,0.0,6.0,1.1499999999998636
700,2022-06-13 22:00:00,1228.35,1225.75,1221.7,1232.2,2.6,-,ETHUSD,2.6,0.0,3.8500000000001364,4.0499999999999545
701,2022-06-13 22:15:00,1225.75,1220.2,1217.7,1231.45,5.55,-,ETHUSD,5.55,0.0,5.7000000000000455,2.5
702,2022-06-13 22:30:00,1220.2,1226.0,1214.55,1232.55,5.8,+,ETHUSD,5.8,5.7999999999999545,6.5499999999999545,5.650000000000091
703,2022-06-13 22:45:00,1226.0,1225.1,1223.15,1234.9,0.9,-,ETHUSD,0.9,0.0,8.900000000000091,1.949999999999818
704,2022-06-13 23:00:00,1225.1,1244.85,1225.1,1247.8,19.75,+,ETHUSD,19.75,19.75,2.9500000000000455,0.0
705,2022-06-13 23:15:00,1244.85,1268.1,1242.7,1271.75,23.25,+,ETHUSD,23.25,23.25,3.650000000000091,2.1499999999998636
706,2022-06-13 23:30:00,1268.1,1254.15,1252.55,1280.8,13.95,-,ETHUSD,13.95,0.0,12.700000000000045,1.6000000000001364
707,2022-06-13 23:45:00,1254.15,1238.4,1237.45,1256.55,15.75,-,ETHUSD,15.75,0.0,2.3999999999998636,0.9500000000000455
708,2022-06-14 00:00:00,1238.4,1238.4,1232.35,1245.6,0.0,=,ETHUSD,0.0,0.0,,
709,2022-06-14 00:15:00,1238.4,1238.0,1237.2,1244.5,0.4,-,ETHUSD,0.4,0.0,6.099999999999909,0.7999999999999545
710,2022-06-14 00:30:00,1238.0,1222.05,1218.8,1239.05,15.95,-,ETHUSD,15.95,0.0,1.0499999999999545,3.25
711,2022-06-14 00:45:00,1222.05,1226.1,1221.55,1233.1,4.05,+,ETHUSD,4.05,4.0499999999999545,7.0,0.5
712,2022-06-14 01:00:00,1226.1,1225.0,1218.75,1234.3,1.1,-,ETHUSD,1.1,0.0,8.200000000000045,6.25
713,2022-06-14 01:15:00,1225.0,1218.5,1215.2,1226.85,6.5,-,ETHUSD,6.5,0.0,1.849999999999909,3.2999999999999545
714,2022-06-14 01:30:00,1218.5,1213.05,1211.4,1228.85,5.45,-,ETHUSD,5.45,0.0,10.349999999999909,1.6499999999998636
715,2022-06-14 01:45:00,1213.05,1190.6,1189.05,1216.75,22.45,-,ETHUSD,22.45,0.0,3.7000000000000455,1.5499999999999545
716,2022-06-14 02:00:00,1190.6,1177.95,1177.1,1196.85,12.65,-,ETHUSD,12.65,0.0,6.25,0.8500000000001364
717,2022-06-14 02:15:00,1177.95,1183.9,1165.2,1200.7,5.95,+,ETHUSD,5.95,5.9500000000000455,16.799999999999955,12.75
718,2022-06-14 02:30:00,1183.9,1188.85,1165.5,1188.9,4.95,+,ETHUSD,4.95,4.949999999999818,0.0500000000001819,18.40000000000009
719,2022-06-14 02:45:00,1188.85,1206.7,1185.9,1210.0,17.85,+,ETHUSD,17.85,17.850000000000136,3.2999999999999545,2.949999999999818
720,2022-06-14 03:00:00,1206.7,1216.2,1196.7,1222.45,9.5,+,ETHUSD,9.5,9.5,6.25,10.0
721,2022-06-14 03:15:00,1216.2,1195.55,1191.2,1217.0,20.65,-,ETHUSD,20.65,0.0,0.7999999999999545,4.349999999999909
722,2022-06-14 03:30:00,1195.55,1200.75,1192.0,1208.8,5.2,+,ETHUSD,5.2,5.2000000000000455,8.049999999999955,3.5499999999999545
723,2022-06-14 03:45:00,1200.75,1169.85,1169.0,1200.75,30.9,-,ETHUSD,30.9,0.0,0.0,0.849999999999909
724,2022-06-14 04:00:00,1169.85,1175.15,1151.95,1185.5,5.3,+,ETHUSD,5.3,5.300000000000182,10.349999999999909,17.899999999999864
725,2022-06-14 04:15:00,1175.15,1149.35,1146.0,1178.85,25.8,-,ETHUSD,25.8,0.0,3.699999999999818,3.349999999999909
726,2022-06-14 04:30:00,1149.35,1114.85,1110.0,1158.7,34.5,-,ETHUSD,34.5,0.0,9.350000000000136,4.849999999999909
727,2022-06-14 04:45:00,1114.85,1099.55,1098.85,1135.85,15.3,-,ETHUSD,15.3,0.0,21.0,0.7000000000000455
728,2022-06-14 05:00:00,1099.55,1115.85,1095.65,1129.35,16.3,+,ETHUSD,16.3,16.299999999999955,13.5,3.8999999999998636
729,2022-06-14 05:15:00,1115.85,1090.65,1077.4,1131.95,25.2,-,ETHUSD,25.2,0.0,16.100000000000136,13.25
730,2022-06-14 05:30:00,1090.65,1109.9,1072.0,1112.95,19.25,+,ETHUSD,19.25,19.25,3.0499999999999545,18.65000000000009
731,2022-06-14 05:45:00,1109.9,1116.55,1100.45,1127.9,6.65,+,ETHUSD,6.65,6.649999999999864,11.350000000000136,9.450000000000045
732,2022-06-14 06:00:00,1116.55,1120.6,1101.7,1127.1,4.05,+,ETHUSD,4.05,4.0499999999999545,6.5,14.849999999999909
733,2022-06-14 06:15:00,1120.6,1153.8,1119.55,1156.95,33.2,+,ETHUSD,33.2,33.200000000000045,3.150000000000091,1.0499999999999545
734,2022-06-14 06:30:00,1153.8,1160.95,1147.85,1175.3,7.15,+,ETHUSD,7.15,7.150000000000091,14.349999999999909,5.9500000000000455
735,2022-06-14 06:45:00,1160.95,1171.45,1150.3,1175.2,10.5,+,ETHUSD,10.5,10.5,3.75,10.650000000000091
736,2022-06-14 07:00:00,1171.45,1165.9,1163.85,1193.4,5.55,-,ETHUSD,5.55,0.0,21.950000000000045,2.050000000000182
737,2022-06-14 07:15:00,1165.9,1149.05,1144.25,1168.45,16.85,-,ETHUSD,16.85,0.0,2.5499999999999545,4.7999999999999545
738,2022-06-14 07:30:00,1149.05,1154.9,1141.4,1167.0,5.85,+,ETHUSD,5.85,5.850000000000136,12.099999999999909,7.649999999999864
739,2022-06-14 07:45:00,1154.9,1154.4,1131.35,1166.05,0.5,-,ETHUSD,0.5,0.0,11.149999999999864,23.050000000000182
740,2022-06-14 08:00:00,1154.4,1175.95,1148.7,1184.1,21.55,+,ETHUSD,21.55,21.549999999999955,8.149999999999864,5.7000000000000455
741,2022-06-14 08:15:00,1175.95,1216.5,1175.65,1249.3,40.55,+,ETHUSD,40.55,40.549999999999955,32.799999999999955,0.2999999999999545
742,2022-06-14 08:30:00,1216.5,1224.3,1204.65,1232.45,7.8,+,ETHUSD,7.8,7.7999999999999545,8.150000000000091,11.849999999999909
743,2022-06-14 08:45:00,1224.3,1226.1,1217.3,1236.55,1.8,+,ETHUSD,1.8,1.7999999999999545,10.450000000000045,7.0
744,2022-06-14 09:00:00,1226.1,1216.7,1210.35,1230.0,9.4,-,ETHUSD,9.4,0.0,3.900000000000091,6.350000000000136
745,2022-06-14 09:15:00,1216.7,1222.6,1203.75,1227.8,5.9,+,ETHUSD,5.9,5.899999999999864,5.2000000000000455,12.950000000000045
746,2022-06-14 09:30:00,1222.6,1215.25,1212.25,1234.45,7.35,-,ETHUSD,7.35,0.0,11.850000000000136,3.0
747,2022-06-14 09:45:00,1215.25,1231.8,1206.6,1235.35,16.55,+,ETHUSD,16.55,16.549999999999955,3.5499999999999545,8.650000000000091
748,2022-06-14 10:00:00,1231.8,1213.8,1207.15,1246.4,18.0,-,ETHUSD,18.0,0.0,14.600000000000136,6.649999999999864
749,2022-06-14 10:15:00,1213.8,1221.65,1208.85,1222.25,7.85,+,ETHUSD,7.85,7.850000000000136,0.599999999999909,4.9500000000000455
750,2022-06-14 10:30:00,1221.65,1235.35,1213.95,1239.75,13.7,+,ETHUSD,13.7,13.699999999999818,4.400000000000091,7.7000000000000455
751,2022-06-14 10:45:00,1235.35,1237.75,1229.6,1252.85,2.4,+,ETHUSD,2.4,2.400000000000091,15.099999999999909,5.75
752,2022-06-14 11:00:00,1237.75,1220.75,1217.55,1240.7,17.0,-,ETHUSD,17.0,0.0,2.9500000000000455,3.2000000000000455
753,2022-06-14 11:15:00,1220.75,1224.85,1217.5,1228.7,4.1,+,ETHUSD,4.1,4.099999999999909,3.8500000000001364,3.25
754,2022-06-14 11:30:00,1224.85,1220.0,1219.5,1233.7,4.85,-,ETHUSD,4.85,0.0,8.850000000000136,0.5
755,2022-06-14 11:45:00,1220.0,1216.45,1211.0,1224.95,3.55,-,ETHUSD,3.55,0.0,4.9500000000000455,5.4500000000000455
756,2022-06-14 12:00:00,1216.45,1218.8,1213.8,1222.2,2.35,+,ETHUSD,2.35,2.349999999999909,3.400000000000091,2.650000000000091
757,2022-06-14 12:15:00,1218.8,1209.95,1207.8,1228.1,8.85,-,ETHUSD,8.85,0.0,9.299999999999955,2.150000000000091
758,2022-06-14 12:30:00,1209.95,1209.1,1201.7,1216.0,0.85,-,ETHUSD,0.85,0.0,6.0499999999999545,7.399999999999864
759,2022-06-14 12:45:00,1209.1,1187.5,1187.4,1213.0,21.6,-,ETHUSD,21.6,0.0,3.900000000000091,0.09999999999990905
760,2022-06-14 13:00:00,1187.5,1181.5,1176.7,1192.0,6.0,-,ETHUSD,6.0,0.0,4.5,4.7999999999999545
761,2022-06-14 13:15:00,1181.5,1189.3,1173.9,1193.3,7.8,+,ETHUSD,7.8,7.7999999999999545,4.0,7.599999999999909
762,2022-06-14 13:30:00,1189.3,1190.55,1185.25,1203.2,1.25,+,ETHUSD,1.25,1.25,12.650000000000091,4.0499999999999545
763,2022-06-14 13:45:00,1190.55,1182.6,1179.75,1197.0,7.95,-,ETHUSD,7.95,0.0,6.4500000000000455,2.849999999999909
764,2022-06-14 14:00:00,1182.6,1176.35,1172.75,1188.85,6.25,-,ETHUSD,6.25,0.0,6.25,3.599999999999909
765,2022-06-14 14:15:00,1176.35,1166.55,1163.6,1180.7,9.8,-,ETHUSD,9.8,0.0,4.350000000000136,2.9500000000000455
766,2022-06-14 14:30:00,1166.55,1153.4,1151.7,1170.95,13.15,-,ETHUSD,13.15,0.0,4.400000000000091,1.7000000000000455
767,2022-06-14 14:45:00,1153.4,1172.6,1151.75,1173.75,19.2,+,ETHUSD,19.2,19.199999999999818,1.150000000000091,1.650000000000091
768,2022-06-14 15:00:00,1172.6,1168.75,1165.35,1184.25,3.85,-,ETHUSD,3.85,0.0,11.650000000000091,3.400000000000091
769,2022-06-14 15:15:00,1168.75,1157.5,1154.5,1170.25,11.25,-,ETHUSD,11.25,0.0,1.5,3.0
770,2022-06-14 15:30:00,1157.5,1203.5,1157.5,1215.85,46.0,+,ETHUSD,46.0,46.0,12.349999999999909,0.0
771,2022-06-14 15:45:00,1203.5,1195.45,1191.1,1215.65,8.05,-,ETHUSD,8.05,0.0,12.150000000000091,4.350000000000136
772,2022-06-14 16:00:00,1195.45,1206.55,1194.15,1212.05,11.1,+,ETHUSD,11.1,11.099999999999909,5.5,1.2999999999999545
773,2022-06-14 16:15:00,1206.55,1224.4,1206.55,1229.2,17.85,+,ETHUSD,17.85,17.850000000000136,4.7999999999999545,0.0
774,2022-06-14 16:30:00,1224.4,1194.35,1185.9,1226.75,30.05,-,ETHUSD,30.05,0.0,2.349999999999909,8.449999999999818
775,2022-06-14 16:45:00,1194.35,1216.1,1187.35,1221.05,21.75,+,ETHUSD,21.75,21.75,4.9500000000000455,7.0
776,2022-06-14 17:00:00,1216.1,1200.45,1190.95,1228.25,15.65,-,ETHUSD,15.65,0.0,12.150000000000091,9.5
777,2022-06-14 17:15:00,1200.45,1195.3,1190.15,1203.25,5.15,-,ETHUSD,5.15,0.0,2.7999999999999545,5.149999999999864
778,2022-06-14 17:30:00,1195.3,1195.45,1187.0,1206.0,0.15,+,ETHUSD,0.15,0.15000000000009095,10.549999999999955,8.299999999999955
779,2022-06-14 17:45:00,1195.45,1219.95,1193.0,1223.55,24.5,+,ETHUSD,24.5,24.5,3.599999999999909,2.4500000000000455
780,2022-06-14 18:00:00,1219.95,1223.95,1216.7,1241.8,4.0,+,ETHUSD,4.0,4.0,17.84999999999991,3.25
781,2022-06-14 18:15:00,1223.95,1223.0,1209.9,1227.85,0.95,-,ETHUSD,0.95,0.0,3.8999999999998636,13.099999999999909
782,2022-06-14 18:30:00,1223.0,1237.05,1209.2,1239.85,14.05,+,ETHUSD,14.05,14.049999999999955,2.7999999999999545,13.799999999999955
783,2022-06-14 18:45:00,1237.05,1248.4,1234.15,1257.85,11.35,+,ETHUSD,11.35,11.350000000000136,9.449999999999818,2.8999999999998636
784,2022-06-14 19:00:00,1248.4,1232.2,1231.75,1266.0,16.2,-,ETHUSD,16.2,0.0,17.59999999999991,0.4500000000000455
785,2022-06-14 19:15:00,1232.2,1234.1,1227.0,1242.15,1.9,+,ETHUSD,1.9,1.8999999999998636,8.050000000000182,5.2000000000000455
786,2022-06-14 19:30:00,1234.1,1222.95,1219.75,1238.2,11.15,-,ETHUSD,11.15,0.0,4.100000000000136,3.2000000000000455
787,2022-06-14 19:45:00,1222.95,1224.25,1217.85,1228.85,1.3,+,ETHUSD,1.3,1.2999999999999545,4.599999999999909,5.100000000000136
788,2022-06-14 20:00:00,1224.25,1227.45,1216.7,1234.35,3.2,+,ETHUSD,3.2,3.2000000000000455,6.899999999999864,7.5499999999999545
789,2022-06-14 20:15:00,1227.45,1234.5,1226.75,1242.1,7.05,+,ETHUSD,7.05,7.0499999999999545,7.599999999999909,0.7000000000000455
790,2022-06-14 20:30:00,1234.5,1215.85,1211.05,1236.75,18.65,-,ETHUSD,18.65,0.0,2.25,4.7999999999999545
791,2022-06-14 20:45:00,1215.85,1210.7,1209.35,1219.8,5.15,-,ETHUSD,5.15,0.0,3.9500000000000455,1.3500000000001364
792,2022-06-14 21:00:00,1210.7,1220.4,1208.2,1222.65,9.7,+,ETHUSD,9.7,9.700000000000045,2.25,2.5
793,2022-06-14 21:15:00,1220.4,1218.5,1216.5,1226.0,1.9,-,ETHUSD,1.9,0.0,5.599999999999909,2.0
794,2022-06-14 21:30:00,1218.5,1225.35,1210.4,1229.25,6.85,+,ETHUSD,6.85,6.849999999999909,3.900000000000091,8.099999999999909
795,2022-06-14 21:45:00,1225.35,1206.1,1202.5,1227.55,19.25,-,ETHUSD,19.25,0.0,2.2000000000000455,3.599999999999909
796,2022-06-14 22:00:00,1206.1,1195.95,1195.25,1210.9,10.15,-,ETHUSD,10.15,0.0,4.800000000000182,0.7000000000000455
797,2022-06-14 22:15:00,1195.95,1194.0,1191.45,1200.5,1.95,-,ETHUSD,1.95,0.0,4.5499999999999545,2.5499999999999545
798,2022-06-14 22:30:00,1194.0,1201.8,1193.05,1206.15,7.8,+,ETHUSD,7.8,7.7999999999999545,4.350000000000136,0.9500000000000455
799,2022-06-14 22:45:00,1201.8,1203.35,1200.0,1209.2,1.55,+,ETHUSD,1.55,1.5499999999999545,5.850000000000136,1.7999999999999545
800,2022-06-14 23:00:00,1203.35,1201.5,1200.85,1207.7,1.85,-,ETHUSD,1.85,0.0,4.350000000000136,0.650000000000091
801,2022-06-14 23:15:00,1201.5,1177.7,1174.35,1206.15,23.8,-,ETHUSD,23.8,0.0,4.650000000000091,3.3500000000001364
802,2022-06-14 23:30:00,1177.7,1179.75,1174.05,1194.95,2.05,+,ETHUSD,2.05,2.0499999999999545,15.200000000000045,3.650000000000091
803,2022-06-14 23:45:00,1179.75,1186.55,1179.75,1190.6,6.8,+,ETHUSD,6.8,6.7999999999999545,4.0499999999999545,0.0
804,2022-06-15 00:00:00,1186.55,1184.2,1179.95,1191.15,2.35,-,ETHUSD,2.35,0.0,4.600000000000136,4.25
805,2022-06-15 00:15:00,1184.2,1164.2,1156.7,1185.45,20.0,-,ETHUSD,20.0,0.0,1.25,7.5
806,2022-06-15 00:30:00,1164.2,1162.95,1157.15,1171.95,1.25,-,ETHUSD,1.25,0.0,7.75,5.7999999999999545
807,2022-06-15 00:45:00,1162.95,1166.85,1155.55,1170.5,3.9,+,ETHUSD,3.9,3.8999999999998636,3.650000000000091,7.400000000000091
808,2022-06-15 01:00:00,1166.85,1174.55,1164.75,1179.1,7.7,+,ETHUSD,7.7,7.7000000000000455,4.5499999999999545,2.099999999999909
809,2022-06-15 01:15:00,1174.55,1174.45,1170.15,1176.8,0.1,-,ETHUSD,0.1,0.0,2.25,4.2999999999999545
810,2022-06-15 01:30:00,1174.45,1172.05,1163.9,1175.0,2.4,-,ETHUSD,2.4,0.0,0.5499999999999545,8.149999999999864
811,2022-06-15 01:45:00,1172.05,1173.95,1170.85,1177.5,1.9,+,ETHUSD,1.9,1.900000000000091,3.5499999999999545,1.2000000000000455
